student;algo_type;PenID;Date;Time;TagID;BirdID;Zone;VideoAnalyse;Comment;next_was_missed;last_zone_longer_than_60sec;duration_MissedTransition;systemgantnerid;is_first_observation;useless_zone;signalstrength;zone2;signalstzone2;zone3;signalstrzone3;zone4;signalstrzone4;BatchID
Masha;cleaning;5;17.10.2020;16:24:55;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;11;2;9;1;5;3;4;
Masha;cleaning;5;17.10.2020;16:25:10;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;10;1;5;3;5;
Masha;cleaning;5;17.10.2020;16:25:22;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;10;2;9;3;5;1;5;
Masha;cleaning;5;17.10.2020;16:25:46;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;9;3;6;1;5;
Masha;cleaning;5;17.10.2020;16:26:03;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;10;2;9;1;5;3;5;
Masha;cleaning;5;17.10.2020;16:26:14;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;10;1;5;3;4;
Masha;cleaning;5;17.10.2020;16:26:35;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;10;2;8;1;4;3;3;
Masha;cleaning;5;17.10.2020;16:27:01;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;10;4;8;1;4;3;3;
Masha;cleaning;5;17.10.2020;16:27:33;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;8;2;7;1;5;0;0;
Masha;cleaning;5;17.10.2020;16:27:48;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;9;4;8;1;5;3;3;
Masha;cleaning;5;17.10.2020;16:29:18;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;9;2;8;1;4;3;3;
Masha;cleaning;5;17.10.2020;16:30:31;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;10;4;9;1;4;3;3;
Masha;cleaning;5;17.10.2020;16:30:59;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;9;2;8;1;4;3;3;
Masha;cleaning;5;17.10.2020;16:31:21;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;9;1;4;3;3;
Masha;cleaning;5;17.10.2020;16:31:55;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;11;2;9;1;4;3;3;
Masha;cleaning;5;17.10.2020;16:33:29;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;12;4;10;1;5;3;4;
Masha;cleaning;5;17.10.2020;16:33:30;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;12;4;10;1;5;3;4;
Masha;cleaning;5;17.10.2020;16:34:31;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;10;2;9;1;5;3;5;
Masha;cleaning;5;17.10.2020;16:35:23;59;5ss;Tier 2 + untere Stange;0;;;;;1;;2;12;4;10;1;5;3;5;
Masha;cleaning;5;17.10.2020;16:35:42;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;11;2;10;1;5;3;5;
Masha;cleaning;5;17.10.2020;16:36:25;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;10;3;5;1;5;
Masha;cleaning;5;17.10.2020;16:37:25;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;11;2;10;3;5;1;5;
Masha;cleaning;5;17.10.2020;16:37:44;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;14;4;10;1;5;3;5;
Masha;cleaning;5;17.10.2020;16:38:34;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;10;2;9;1;5;3;5;
Masha;cleaning;5;17.10.2020;16:39:49;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;10;3;5;1;5;
Masha;cleaning;5;17.10.2020;16:40:11;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;9;2;8;1;4;3;3;
Masha;cleaning;5;17.10.2020;16:41:24;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;10;4;9;1;5;3;3;
Masha;cleaning;5;17.10.2020;16:42:19;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;9;2;8;1;5;3;3;
Masha;cleaning;5;17.10.2020;16:47:21;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;10;1;4;3;3;
Masha;cleaning;5;17.10.2020;16:47:47;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;10;2;9;1;4;3;4;
Masha;cleaning;5;17.10.2020;16:49:17;59;5ss;Tier 2 + untere Stange;0;flickering, went dark, possibly still on obere stang BG;;;;1;;2;11;4;9;1;5;3;3;
Masha;cleaning;5;17.10.2020;16:49:38;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;9;2;8;1;5;3;3;
Masha;cleaning;5;17.10.2020;16:50:41;59;5ss;Tier 2 + untere Stange;0;flickering, went dark, possibly still on obere stang BG;;;;1;;2;11;4;9;1;4;3;3;
Masha;cleaning;5;17.10.2020;16:51:16;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;9;2;8;1;4;3;3;
Masha;cleaning;5;17.10.2020;16:51:24;59;5ss;Tier 2 + untere Stange;0;flickering, went dark, possibly still on obere stang BG;;;;1;;2;10;4;9;1;4;3;3;
Masha;cleaning;;;;;;;;;;;;;;;;;;;;;;
Masha;cleaning;;;;;;;;;;;;;;;;;;;;;;
Masha;cleaning;5;19.10.2020;10:29:31;59;5ss;Tier 2 + untere Stange;0;flickering, bid stayed in z4 the entire time;;;;1;;2;12;4;10;1;5;3;4;
Masha;cleaning;5;19.10.2020;10:30:12;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;9;2;8;1;4;3;3;
Masha;cleaning;5;19.10.2020;10:30:31;59;5ss;Tier 2 + untere Stange;0;flickering, bid stayed in z4 the entire time;;;;1;;2;12;4;10;1;5;3;4;
Masha;cleaning;5;19.10.2020;10:32:35;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;11;1;5;3;3;0;0;
Masha;cleaning;5;19.10.2020;10:32:48;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;10;1;5;3;3;
Masha;cleaning;5;19.10.2020;10:32:59;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;10;2;9;1;5;3;3;
Masha;cleaning;5;19.10.2020;10:34:24;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;12;4;10;3;5;1;5;
Masha;cleaning;5;19.10.2020;10:35:14;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;10;2;9;3;5;1;5;
Masha;cleaning;5;19.10.2020;10:35:21;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;13;4;10;1;5;3;5;
Masha;cleaning;5;19.10.2020;10:37:31;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;11;2;9;3;4;1;4;
Masha;cleaning;5;19.10.2020;10:41:42;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;9;1;5;3;3;
Masha;cleaning;5;19.10.2020;10:45:53;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;9;2;7;1;5;3;3;
Masha;cleaning;5;19.10.2020;10:46:00;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;10;1;5;3;5;
Masha;cleaning;5;19.10.2020;10:51:47;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;9;2;8;1;4;3;2;
Masha;cleaning;5;19.10.2020;10:52:11;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;10;3;5;1;5;
Masha;cleaning;5;19.10.2020;10:55:28;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;11;1;5;3;5;0;0;
Masha;cleaning;5;19.10.2020;10:55:41;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;10;3;5;1;4;
Masha;cleaning;5;19.10.2020;10:58:47;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;11;2;10;1;5;3;3;
Masha;cleaning;5;19.10.2020;10:59:12;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;10;1;5;3;5;
Masha;cleaning;5;19.10.2020;10:59:26;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;11;2;10;1;5;3;5;
Masha;cleaning;5;19.10.2020;11:00:38;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;10;1;5;3;3;
Masha;cleaning;5;19.10.2020;11:01:16;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;11;2;9;1;5;3;3;
Masha;cleaning;5;19.10.2020;11:01:35;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;9;1;4;3;3;
Masha;cleaning;5;19.10.2020;11:04:32;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;9;1;4;3;3;0;0;
Masha;cleaning;5;19.10.2020;11:04:37;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;10;4;9;1;4;3;3;
Masha;cleaning;5;19.10.2020;11:06:24;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;9;2;8;1;4;3;3;
Masha;cleaning;5;19.10.2020;11:07:29;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;9;1;4;0;0;
Masha;cleaning;5;19.10.2020;11:07:33;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;9;2;8;1;4;0;0;
Masha;cleaning;5;19.10.2020;11:08:39;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;10;1;4;3;3;
Masha;cleaning;5;19.10.2020;11:08:49;59;5ss;Tier 4 + obere Stange;1;jumped on the z4 floor (not on perch anymore);;;;1;;4;19;2;11;1;4;3;3;
Masha;cleaning;5;19.10.2020;11:29:42;59;5ss;Tier 2 + untere Stange;0;flickering, landed on obere stange  BG (just above/ in front of z3);;;;1;;2;12;4;11;1;6;3;5;
Masha;cleaning;5;19.10.2020;11:29:57;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;10;2;7;1;5;3;4;
Masha;cleaning;5;19.10.2020;11:30:02;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;10;1;5;3;4;
Masha;cleaning;5;19.10.2020;11:32:01;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;11;2;10;1;4;3;4;
Masha;cleaning;5;19.10.2020;11:33:06;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;10;3;5;1;5;
Masha;cleaning;5;19.10.2020;11:34:45;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;11;2;6;1;4;0;0;
Masha;cleaning;5;19.10.2020;11:36:08;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;10;1;5;3;4;
Masha;cleaning;5;19.10.2020;11:38:19;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;11;2;9;1;5;3;3;
Masha;cleaning;5;19.10.2020;11:38:35;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;12;4;11;1;5;3;5;
Masha;cleaning;5;19.10.2020;11:38:56;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;10;2;8;1;5;3;5;
Masha;cleaning;5;19.10.2020;11:39:05;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;12;4;10;1;5;3;5;
Masha;cleaning;5;19.10.2020;11:39:52;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;11;2;8;1;5;3;3;
Masha;cleaning;5;19.10.2020;11:40:13;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;12;4;10;1;5;3;5;
Masha;cleaning;5;19.10.2020;11:40:25;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;11;2;7;1;5;3;5;
Masha;cleaning;5;19.10.2020;11:40:28;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;12;4;11;1;5;3;5;
Masha;cleaning;5;19.10.2020;11:41:15;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;11;2;6;1;5;3;3;
Masha;cleaning;5;19.10.2020;11:42:26;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;12;4;10;1;5;3;4;
Masha;cleaning;5;19.10.2020;11:45:41;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;11;2;6;1;5;3;4;
Masha;cleaning;5;19.10.2020;11:45:59;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;10;1;5;3;4;
Masha;cleaning;5;19.10.2020;11:46:39;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;11;2;8;3;5;1;5;
Masha;cleaning;5;19.10.2020;11:47:01;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;12;4;11;3;5;1;5;
Masha;cleaning;5;19.10.2020;11:49:14;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;11;2;10;1;5;0;0;
Masha;cleaning;5;19.10.2020;11:50:07;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;12;4;11;3;5;1;5;
Masha;cleaning;5;19.10.2020;11:50:20;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;10;2;8;3;5;1;4;
Masha;cleaning;5;19.10.2020;11:50:24;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;12;4;11;3;5;1;5;
Masha;cleaning;5;19.10.2020;11:51:01;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;11;2;8;3;5;1;4;
Masha;cleaning;5;19.10.2020;11:51:20;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;12;4;9;1;5;0;0;
Masha;cleaning;5;19.10.2020;11:52:39;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;11;2;10;3;5;1;5;
Masha;cleaning;5;19.10.2020;11:58:20;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;12;4;11;3;5;1;5;
Masha;cleaning;5;19.10.2020;12:00:20;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;11;2;6;3;5;1;5;
Masha;cleaning;5;19.10.2020;12:00:31;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;12;4;11;3;5;1;5;
Masha;cleaning;5;19.10.2020;12:00:57;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;10;2;9;1;5;3;4;
Masha;cleaning;5;19.10.2020;12:02:07;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;10;1;4;3;3;
Masha;cleaning;5;19.10.2020;12:03:03;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;8;2;7;1;5;3;3;
Masha;cleaning;5;19.10.2020;12:03:59;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;9;3;5;1;4;
Masha;cleaning;5;19.10.2020;12:04:27;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;10;2;7;3;4;1;4;
Masha;cleaning;5;19.10.2020;12:04:40;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;9;1;5;3;3;
Masha;cleaning;5;19.10.2020;12:05:16;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;10;2;7;1;5;3;4;
Masha;cleaning;5;19.10.2020;12:05:21;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;10;1;5;3;4;
Masha;cleaning;5;19.10.2020;12:06:31;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;10;2;7;1;5;3;3;
Masha;cleaning;5;19.10.2020;12:07:36;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;10;4;9;1;5;3;3;
Masha;cleaning;5;19.10.2020;12:08:04;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;9;2;7;1;4;3;3;
Masha;cleaning;5;19.10.2020;12:08:40;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;9;1;4;3;3;
Masha;cleaning;5;19.10.2020;12:09:36;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;9;2;8;1;4;0;0;
Masha;cleaning;5;19.10.2020;12:09:40;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;9;1;4;0;0;
Masha;cleaning;5;19.10.2020;12:11:01;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;9;1;5;3;3;0;0;
Masha;cleaning;5;19.10.2020;12:11:04;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;10;4;9;1;5;3;3;
Masha;cleaning;5;19.10.2020;12:12:04;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;9;2;8;3;3;1;3;
Masha;cleaning;5;19.10.2020;12:12:42;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;10;1;4;3;3;
Masha;cleaning;5;19.10.2020;12:12:59;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;11;2;9;1;5;3;4;
Masha;cleaning;5;19.10.2020;12:13:21;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;12;4;10;3;6;1;5;
Masha;cleaning;5;19.10.2020;12:13:34;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;9;2;7;3;6;1;4;
Masha;cleaning;5;19.10.2020;12:14:06;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;12;4;10;3;5;1;4;
Masha;cleaning;5;19.10.2020;12:15:25;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;10;2;9;1;4;3;4;
Masha;cleaning;5;19.10.2020;12:15:50;59;5ss;Tier 2 + untere Stange;0;flickering, obere stange  BG (just above/ in front of z3);;;;1;;2;11;4;9;1;4;3;3;
Masha;cleaning;5;19.10.2020;12:17:55;59;5ss;Tier 4 + obere Stange;1;jumped on the z4 floor (not on perch anymore);;;;1;;4;19;2;11;1;5;3;3;
Masha;cleaning;5;19.10.2020;13:24:47;59;5ss;Tier 2 + untere Stange;0;flickering, bid stayed in z4 the entire time;;;;1;;2;11;4;9;1;5;3;3;
Masha;cleaning;;;;;;;;;;;;;;;;;;;;;;
Masha;cleaning;;;;;;;;;;;;;;;;;;;;;;
Masha;cleaning;3;19.10.2020;13:58:28;3;3sb;Wintergarten;1;;;;;1;;5;12;0;0;0;0;0;0;
Masha;cleaning;3;19.10.2020;14:05:28;3;3sb;Tier 1;1;;;;;1;;1;5;5;3;0;0;0;0;
Masha;cleaning;3;19.10.2020;14:06:28;3;3sb;Tier 2 + untere Stange;1;;;;;1;;2;11;1;8;6;5;0;0;
Masha;cleaning;3;19.10.2020;14:06:35;3;3sb;Tier 2 (mini 3);1;;;;;1;;6;17;2;11;1;4;0;0;
Masha;cleaning;3;19.10.2020;14:07:25;3;3sb;Tier 2 + untere Stange;1;;;;;1;;2;12;6;9;0;0;0;0;
Masha;cleaning;3;19.10.2020;14:14:00;3;3sb;Tier 1;1;;;;;1;;1;11;5;3;0;0;0;0;
Masha;cleaning;3;19.10.2020;14:14:04;3;3sb;Wintergarten;1;;;;;1;;5;10;1;3;0;0;0;0;
Masha;cleaning;3;19.10.2020;14:21:04;3;3sb;Tier 1;1;;;;;1;;1;6;5;2;0;0;0;0;
Masha;cleaning;3;19.10.2020;14:22:36;3;3sb;Tier 2 + untere Stange;1;;;;;1;;2;14;1;8;6;2;0;0;
Masha;cleaning;3;19.10.2020;14:23:25;3;3sb;Tier 3 Rampe + Nestbox;1;;;;;1;;3;15;2;14;1;5;6;4;
Masha;cleaning;3;19.10.2020;14:23:42;3;3sb;Tier 4 + obere Stange;1;;;;;1;;4;11;2;5;3;3;0;0;
Masha;cleaning;3;19.10.2020;14:36:48;3;3sb;Tier 1;1;;;;;1;;1;3;0;0;0;0;0;0;
Masha;cleaning;3;19.10.2020;14:37:28;3;3sb;Wintergarten;1;;;;;1;;5;9;1;2;0;0;0;0;
Masha;cleaning;3;19.10.2020;14:43:03;3;3sb;Tier 1;1;;;;;1;;1;10;5;3;0;0;0;0;
Masha;cleaning;3;19.10.2020;14:44:09;3;3sb;Tier 2 + untere Stange;1;;;;;1;;2;9;1;6;6;4;0;0;
Masha;cleaning;3;19.10.2020;14:44:25;3;3sb;Tier 2 (mini 3);1;;;;;1;;6;17;2;11;1;3;0;0;
Masha;cleaning;3;19.10.2020;14:46:29;3;3sb;Tier 2 + untere Stange;1;;;;;1;;2;11;6;8;0;0;0;0;
Masha;cleaning;3;19.10.2020;14:48:04;3;3sb;Tier 1;1;;;;;1;;1;11;0;0;0;0;0;0;
Masha;cleaning;3;19.10.2020;14:48:32;3;3sb;Wintergarten;1;;;;;1;;5;9;0;0;0;0;0;0;
Masha;cleaning;3;19.10.2020;14:51:04;3;3sb;Tier 1;1;;;;;1;;1;15;5;3;0;0;0;0;
Masha;cleaning;3;19.10.2020;14:53:35;3;3sb;Tier 2 (mini 3);0;z1, covered area between AKB and BG;;;;1;;6;3;0;0;0;0;0;0;
Masha;cleaning;3;19.10.2020;14:54:03;3;3sb;Tier 1;1;;;;;1;;1;5;6;2;0;0;0;0;
Masha;cleaning;3;19.10.2020;14:59:56;3;3sb;Wintergarten;1;;;;;1;;5;3;0;0;0;0;0;0;
Masha;cleaning;3;19.10.2020;15:04:21;3;3sb;Tier 1;1;;;;;1;;1;3;0;0;0;0;0;0;
Masha;cleaning;3;19.10.2020;15:07:38;3;3sb;Tier 2 + untere Stange;1;;;;;1;;2;14;1;13;6;2;0;0;
Masha;cleaning;3;19.10.2020;15:11:15;3;3sb;Tier 1;1;;;;;1;;1;13;4;2;0;0;0;0;
Masha;cleaning;3;19.10.2020;15:11:39;3;3sb;Wintergarten;1;;;;;1;;5;9;0;0;0;0;0;0;
Masha;cleaning;3;19.10.2020;15:13:45;3;3sb;Tier 1;1;;;;;1;;1;3;5;2;0;0;0;0;
Masha;cleaning;3;19.10.2020;15:14:42;3;3sb;Tier 2 (mini 3);0;z1, covered area between AKB and BG;;;;1;;6;2;0;0;0;0;0;0;
Masha;cleaning;3;19.10.2020;15:16:37;3;3sb;Tier 1;1;;;;;1;;1;11;6;3;0;0;0;0;
Masha;cleaning;3;19.10.2020;15:17:24;3;3sb;Tier 2 + untere Stange;1;;;;;1;;2;10;1;5;6;3;0;0;
Masha;cleaning;3;19.10.2020;15:19:34;3;3sb;Tier 2 (mini 3);1;;;;;1;;6;15;2;12;0;0;0;0;
Masha;cleaning;3;19.10.2020;15:21:09;3;3sb;Tier 2 + untere Stange;1;;;;;1;;2;13;6;9;1;4;3;3;
Masha;cleaning;3;19.10.2020;15:21:38;3;3sb;Tier 2 (mini 3);1;;;;;1;;6;13;2;8;1;5;3;3;
Masha;cleaning;3;19.10.2020;15:22:19;3;3sb;Tier 2 + untere Stange;1;;;;;1;;2;12;6;11;3;1;0;0;
Masha;cleaning;3;19.10.2020;15:31:52;3;3sb;Tier 2 (mini 3);1;;;;;1;;6;13;2;12;0;0;0;0;
Masha;cleaning;3;19.10.2020;15:32:07;3;3sb;Tier 2 + untere Stange;1;;;;;1;;2;15;6;12;0;0;0;0;
Masha;cleaning;3;19.10.2020;15:32:41;3;3sb;Tier 1;1;;;;;1;;1;6;5;1;0;0;0;0;
Masha;cleaning;3;19.10.2020;15:32:47;3;3sb;Wintergarten;1;;;;;1;;5;3;0;0;0;0;0;0;
Masha;cleaning;3;19.10.2020;15:40:31;3;3sb;Tier 1;1;;;;;1;;1;3;0;0;0;0;0;0;
Masha;cleaning;3;19.10.2020;15:44:20;3;3sb;Tier 2 + untere Stange;1;;;;;1;;2;14;1;7;6;3;0;0;
Masha;cleaning;3;19.10.2020;15:45:03;3;3sb;Tier 1;1;;;;;1;;1;16;2;15;6;4;0;0;
Masha;cleaning;3;19.10.2020;15:46:46;3;3sb;Tier 2 + untere Stange;1;;;;;1;;2;14;6;8;1;5;0;0;
Masha;cleaning;3;19.10.2020;15:46:57;3;3sb;Tier 2 (mini 3);1;;;;;1;;6;9;2;7;0;0;0;0;
Masha;cleaning;3;19.10.2020;15:47:33;3;3sb;Tier 2 + untere Stange;1;;;;;1;;2;14;6;10;0;0;0;0;
Masha;cleaning;3;19.10.2020;15:49:54;3;3sb;Tier 2 (mini 3);1;;;;;1;;6;9;2;6;0;0;0;0;
Masha;cleaning;3;19.10.2020;15:54:42;3;3sb;Tier 2 + untere Stange;1;;;;;1;;2;14;6;8;0;0;0;0;
Masha;cleaning;3;19.10.2020;15:55:17;3;3sb;Tier 1;1;;;;;1;;1;6;0;0;0;0;0;0;
Masha;cleaning;3;19.10.2020;15:55:55;3;3sb;Wintergarten;1;;;;;1;;5;9;1;4;0;0;0;0;
Masha;cleaning;3;19.10.2020;15:59:32;3;3sb;Tier 1;1;;;;;1;;1;5;0;0;0;0;0;0;
Masha;cleaning;3;19.10.2020;16:02:44;3;3sb;Tier 2 (mini 3);0;z1, covered area between AKB and BG;;;;1;;6;2;0;0;0;0;0;0;
Masha;cleaning;3;19.10.2020;16:03:28;3;3sb;Tier 1;1;;;;;1;;1;5;2;3;6;2;0;0;
Masha;cleaning;3;19.10.2020;16:05:22;3;3sb;Wintergarten;1;;;;;1;;5;2;0;0;0;0;0;0;
Masha;cleaning;3;19.10.2020;16:10:34;3;3sb;Tier 1;1;;;;;1;;1;6;0;0;0;0;0;0;
Masha;cleaning;3;19.10.2020;16:10:55;3;3sb;Tier 2 (mini 3);0;z1, covered area between AKB and BG;;;;1;;6;3;1;2;0;0;0;0;
Masha;cleaning;3;19.10.2020;16:11:07;3;3sb;Tier 1;1;;;;;1;;1;4;6;2;0;0;0;0;
Masha;cleaning;3;19.10.2020;16:12:13;3;3sb;Tier 2 (mini 3);0;z1, covered area between AKB and BG;;;;1;;6;3;0;0;0;0;0;0;
Masha;cleaning;3;19.10.2020;16:12:37;3;3sb;Tier 1;1;;;;;1;;1;2;6;1;0;0;0;0;
Masha;cleaning;3;19.10.2020;16:16:12;3;3sb;Tier 2 + untere Stange;1;;;;;1;;2;15;1;8;6;3;0;0;
Masha;cleaning;3;19.10.2020;16:18:01;3;3sb;Tier 1;1;;;;;1;;1;16;2;14;6;5;0;0;
